event_id,moves_uci
20542,e2e4 g7g6 d2d4 f8g7 b1c3 c7c6 g1e2 d7d5 e4d5 c6d5 g2g3 g8f6 f1g2 c8g4 c1g5 b8c6 g5f6 g7f6 c3d5 f6d4 c2c3 d4g7 h2h3 g4d7 e1g1 e8g8 d1b3 e7e6 d5e3 d8c7 a1d1 f8d8 e2d4 c6a5 b3c2 a8b8 d1d2 a7a6 f1d1 d7e8 c2e4 b7b5 e4h4 d8c8 h4g5 h7h6 g5g4 c7e7 h3h4 h6h5 g4e2 e7f6 g2f3 g7h6 g1g2 a5c4 e3c4 b5c4 d2c2 e6e5 f3d5 e5d4 d1d4 e8a4 b2b3 c4b3 a2b3 a4b3 d5b3 b8b3 e2a6 f6a6
20543,g1f3 d7d5 g2g3 c7c6 f1g2 c8f5 e1g1 e7e6 d2d3 g8f6 f3h4 f5g4 h2h3 g4h5 d1e1 f8e7 f2f4 f6d7 h4f3 h5f3 g2f3 d5d4 c2c3 e6e5 f4e5 d7e5 f3g2 e8g8 g1h1 e5g6 b1d2 d4c3 b2c3 b8d7 a1b1 d8c7 d3d4 f7f5 e2e4 f5e4 d2e4 a8e8 f1f8 e7f8 e1d1 e8e4 g2e4 c7g3 d1f1 f8d6 b1b2 d7f6 e4g6 h7g6 f1g2 g3e1 g2g1 e1c3 b2b3 c3c4 b3e3 g8h7 c1b2 c4c2 g1g2 c2b1 g2g1 b1b2 g1e1 b2d4 e1e2 f6h5
20544,d2d4 g8f6 c2c4 e7e6 g1f3 b7b6 g2g3 f8b4 c1d2 b4e7 f1g2 c7c6 e1g1 d7d5 d1c2 e8g8 d2f4 c8b7 b1c3 d5c4 a1d1 f6d5 c3e4 d5f4 g3f4 d8c7 e2e3 b8d7 c2c4 a8c8 e4c3 f8d8 d1d2 d7f6 f1d1 f6d5 f3e5 c7b8 c4b3 g7g6 c3e4 c8c7 d1c1 b8c8 a2a3 f7f6 e5d3 c8d7 e4g3 e7d6 g3e4 d6e7 g2h3 g8h8 e4g3 e7d6 g3e2 f6f5 h3g2 d7e7 e2c3 h7h6 b3d1 h8h7 d2c2 d8g8 c3d5 e6d5 b2b4 g8c8 d1f3 b7a6 c2c3 a6d3
20545,d2d4 d7d5 g1f3 g8f6 c2c4 c7c6 g2g3 c8f5 b1d2 h7h6 f1g2 e7e6 e1g1 b8d7 b2b3 f8e7 c1b2 d8b6 f3e5 a8d8 e5d7 d8d7 c4c5 b6c7 b3b4 d7d8 d1b3 f6e4 d2e4 f5e4 f2f3 e4f5 e2e4 f5g6 e4e5 b7b6 f3f4 d8b8 b3c3 b6c5 b4c5 c7b7 b2a3 b7a6 g3g4 g6d3 f1d1 d3e2 d1b1 e8d7 h2h3 h6h5 g4g5 a6d3 c3d3 e2d3 b1b2 h5h4 b2b3 d3c2 b3c3 c2f5 a3c1 b8b4 c3a3 h8a8 c1e3 f7f6 a1f1 a7a5 f1f2 a5a4 g1h2 a8b8 g2f1 f5e4 f1d3 f6f5 d3e4 f5e4 g5g6 b4c4 h2g2 e7d8 f4f5 e6f5 f2f5 d7e6 f5f7 b8b2 g2g1 b2b1 g1g2 c4c2 f7f2 b1b2 a3a4 c2f2 e3f2 e4e3 g2f3 e3f2 f3g2 d8g5 a4a6 g5e3 a6c6 e6d7 c6d6 d7e7 d6b6 b2b6 c5b6 e3d4 b6b7 d4a7
20546,d2d4 d7d5 c2c4 c7c6 b1c3 g8f6 c1g5 e7e6 e2e3 b8d7 c4d5 e6d5 f1d3 f8e7 g1f3 e8g8 e1g1 f8e8 d1c2 f6e4 g5e7 d8e7 f3d2 d7f6 a1e1 c8f5 f2f3 e4d2 c2d2 f5d3 d2d3 e7b4 d3c2 a8d8 a2a3 b4d6 c3a4 e8e7 a4c5 b7b6 c5d3 f6d7 b2b4 d8e8 c2f2 c6c5
20547,g1f3 d7d6 d2d4 g7g6 g2g3 f8g7 f1g2 b8d7 c2c4 e7e5 b1c3 g8e7 e1g1 e8g8 e2e4 e5d4 f3d4 e7c6 d4e2 a7a5 a1b1 f8e8 f2f4 d7c5 c1e3 c5e4 g2e4 e8e4 c3e4 d8e7 e2c3 g7c3 e4c3 e7e3 f1f2 c8e6 d1f1 c6d4 b1d1 d4f3 g1h1 e6g4 c3d5 e3e6 f2f3
20548,d2d4 g8f6 c2c4 e7e6 g1f3 b7b6 a2a3 c8b7 b1c3 g7g6 d4d5 f8g7 e2e4 e8g8 f1d3 c7c6 c1g5 h7h6 g5f6 d8f6 e1g1 d7d6 a1c1 b8d7 b2b4 a8c8 d5e6 f6e6 f1e1 f8d8 d1a4 a7a6 d3f1 d7e5 f3d2 h6h5 c3d1 g7h6 d1e3 e5g4 a4b3 c6c5 e3g4 h6d2 b3b2 d2c1 g4f6 g8h8 e1c1 e6e5 b2e5 d6e5 f6d5 b7d5 e4d5 c5b4 a3b4 b6b5 g2g3 d8d5 c4c5 d5d4 c1b1 c8d8 f1e2 e5e4 g1f1 h8g7
20549,e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 c1d2 g8e7 d1g4 c5d4 g4d4 b8c6 f1b5 e8g8 b5c6 e7c6 d4f4 d5d4 c3e2 b4d2 f4d2 c6e5 d2d4 d8a5 d4c3 a5c3 e2c3 b7b6 e1c1 c8b7 f2f3 f8d8 g1h3 g8f8 h3f4 g7g5 f4h5 d8d1 h1d1 e5f3 d1d7 b7c6 d7c7 f3e5 h5f6 f8g7 f6e4 g7g6 g2g3 a8d8 c7a7 f7f5 e4d2 h7h5 a7a6 f5f4 g3f4 g5f4 c3e4 c6e4 d2e4 g6f5 e4d2 d8g8 c1d1 g8g1 d1e2 g1g2 e2e1 g2h2 a6a8 h2h1 e1e2 h1h2 e2e1 e5g6 a2a4 h5h4 a8a7 h4h3 a7f7 f5g4 d2e4 h2c2 e4f2 g4g3 f2e4 g3f3 e4g5 f3g2 g5h3 g2h3 f7f6 g6h4 e1d1 c2b2 f6f4 e6e5 f4e4 h4f3 d1c1 b2g2 e4b4 g2g4 b4b6 g4a4
20550,g1f3 g8f6 c2c4 e7e6 b1c3 f8b4 d1c2 e8g8 a2a3 b4c3 c2c3 d7d6 g2g3 b7b6 f1g2 c8b7 e1g1 b8d7 d2d3 c7c5 b2b4 a8c8 c1b2 d6d5 c4d5 c5b4 c3d4 b4a3 b2a3 f8e8 d5e6 f7e6 e2e4 e6e5 d4b2 h7h6 g2h3 g7g5 h3f5 d7c5 f3e5
20551,g1f3 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 g2g3 f8g7 f1g2 e8g8 e1g1 d5c3 b2c3 c7c5 a1b1 b8c6 d2d3 d8d7 c1e3 g7c3 b1c1 c3g7 c1c5 d7d6 d1b1 c8d7 f3g5 b7b6 c5d5 d6c7 f1c1 f8c8 e3f4 e7e5 f4e3 d7e8 g5e4 c8d8 e4c3 c6d4 e3d4 e5d4 c3b5 c7e7 b5c7 a8c8 d5d8 e7d8 c7e8 d8e8 c1c8 e8c8
20552,g1f3 g8f6 c2c4 g7g6 b2b4 a7a5 b4b5 f8g7 c1b2 e8g8 e2e3 c7c6 b1a3 d7d6 f1e2 b8d7 e1g1 e7e5 d2d3 h7h6 d1c2 f8e8 a1b1 d8c7 b2c3 e5e4 d3e4 f6e4 c3g7 g8g7 c2b2 g7h7 f1d1 d7c5 b1c1 c7e7 a3b1 c8g4 b1c3 a5a4 c3e4 c5e4 f3d4 g4d7 e2f3 e4g5 f3e2 g5e4 b2a3 e7h4 d1f1 h4g5 d4f3 g5f6 c1c2 a8a5 f3d4 a5a8 f2f3 e4c5 f1d1 f6e5 e3e4 e5f4 e2f1 e8e5 d4e2 f4f6 c2d2 e5h5 e2g3 h5h2 g1h2 f6h4 h2g1 h4g3 a3e3 c5e6 e3f2 g3g5 d2d6 e6f4 g2g3 d7h3 b5c6 b7c6 f2h2 h3f1 g1f1 f4h5 g3g4 h5f4 h2d2 a8b8 d6d8 b8d8 d2d8 g5c5 d8d4 c5a3 f1f2 f4h3 f2g3 h3g5 d1d3 a3c1 d3d1 c1a3 d4d3 a3a2 f3f4 g5e6 d3d7 h7g7 f4f5 g6f5 g4f5 a2e2 d7d3 e2d3 d1d3 e6c5 d3e3 a4a3 g3f4 a3a2 e3a3 c5d3 f4f3 d3e5 f3f4 e5d3 f4g3 d3b4 a3a7 g7f6 g3f4 b4d3 f4e3 d3e5 e3d4 c6c5 d4c3 e5c6 a7a2 f6e5 a2a6 c6d4 c3d3 f7f6 a6a5 e5d6 a5a8 d4c6 a8e8 c6e5 d3e2 e5d7 e8e6 d6c7 e2e3 c7d8 e3f4 d8c7 f4g3 h6h5 g3h4 d7e5 e6e5
20553,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1g5 e7e6 f2f4 d8b6 d1d2 b6b2 a1b1 b2a3 g5f6 g7f6 f1e2 b8c6 f4f5 f8h6 d2d3 c6d4 d3d4 h6f4 f5e6 c8e6 b1b7 e8g8 c3d5 f4e5 d4d3 a3c1 d3d1 c1h6 g2g3 e5g3 e1f1 e6h3 f1g1 g3h4 e2g4 h6g5 d5f6 g5f6
20554,e2e4 c7c5 c2c3 g8f6 e4e5 f6d5 d2d4 c5d4 g1f3 b8c6 c3d4 d7d6 f1c4 d5b6 c4b5 d6d5 h2h3 a7a6 b5d3 c6b4 b1c3 b4d3 d1d3 e7e6 c1g5 f7f6 g5f4 f8e7 e1g1 f6f5 g2g4 e8g8 f4g3 c8d7 f3d2 b6a4 c3a4 d7a4 d3e3 d8e8 f2f3 e8g6 f1f2 h7h5 a1c1 f5g4 c1c7 g4f3 c7e7 g6g3 g1f1 a4b5 f1e1 g3g1 d2f1 b5f1 e1d2 f1h3
20555,d2d4 g8f6 g1f3 e7e6 c2c4 d7d5 b1c3 c7c6 e2e3 b8d7 f1d3 d5c4 d3c4 b7b5 c4b3 b5b4 c3e2 c8b7 e1g1 f8e7 e2f4 c6c5 d1e2 e8g8 f1d1 d8b6 f3d2 f8d8 d2c4 b6c7 c1d2 e7f8 a1c1 a8c8 f4d3 c7b8 d3e5 b7d5 d2e1 d7e5 c4e5 f8d6 b3d5 e6d5 e5f3 c5c4 h2h3 a7a5 f3d2 d8e8 e2f3 a5a4 d2b1 f6e4 f3e2 f7f5 e2c2 b8b7 b1d2 b4b3 a2b3 a4b3 c2b1 d6b4 d2e4 f5e4 e1b4 b7b4 c1c3 e8f8 d1f1 c8a8 b1d1 a8a2 d1h5 b4d6 f1b1 d6e6 c3c1 e6f7 h5f7 f8f7 g1f1 a2a6 f1e2 a6g6 c1g1 h7h5 b1a1 f7f5 g2g4 f5f3 a1a5 g6g5 h3h4 g5g4 g1g4 h5g4 a5d5 g4g3 f2g3 f3g3 d5c5 g3g2 e2d1 g2c2 c5c7 g8f8 h4h5 f8e8 d4d5 e8d8 d5d6 c2b2 d1c1 b2h2 c1b1 h2h5 c7c4 h5d5
20556,g1f3 c7c5 b2b3 g8f6 c1b2 b8c6 e2e3 d7d6 d2d4 c8g4 d4d5 c6b4 b1c3 d8a5 f1b5 e8d8 b5c4 b7b5 a2a3 b4c2 d1c2 b5c4 b3c4 g7g6 f3g5 d8e8 e1g1 f8g7 c3e4 g4f5 e4f6 g7f6 e3e4 f5c8 b2f6 e7f6 c2b2 e8e7 e4e5 d6e5 g5e4 c8a6 d5d6 e7e6 f2f4 a8b8 b2f2 f6f5 f4e5 h8c8 f2h4
20557,g1f3 c7c5 c2c4 g7g6 b1c3 f8g7 e2e3 g8f6 d2d4 e8g8 f1e2 c5d4 e3d4 d7d5 c4d5 f6d5 e1g1 b8c6 c1e3 c8e6 d1d2 d5c3 b2c3 d8a5 f1d1 a8d8 e3h6 e6d5 h6g7 g8g7 d2b2 f7f6 c3c4 d5f3 e2f3 a5c7 f3c6 c7c6 b2a3 c6c4 a3e7 c4f7 e7a3 a7a6 d1d3 d8d5 a1e1 d5d7 d3e3 f7d5 e3e8 f8e8 e1e8 d5f7 e8e4 f6f5 e4e1 f7f6 h2h3 f6d4 e1e8 d4f6 a3c1 b7b5 c1c8 d7d1 g1h2 f6d6 g2g3 g7h6 e8h8 d6d4 c8f8 d4g7 f8e8 g7a7 e8f8 a7g7 f8e8 g7f6 a2a4 b5a4 e8a4 d1d4 a4e8 d4e4 e8f8 f6f8 h8f8 e4e6 f8f7 a6a5 f7a7 e6e5 h3h4 e5e2 a7a5 e2f2 h2h3 f2b2 a5a7 b2b3 a7f7 b3c3 h3h2 h6h5 f7h7 h5g4 h7g7 c3c2 h2g1 g4g3 g7g6 g3h4 g6h6 h4g4
20558,e2e4 e7e5 g1f3 b8c6 f1b5 a7a6 b5a4 g8f6 e1g1 f6e4 d2d4 b7b5 a4b3 d7d5 d4e5 c8e6 b1d2 f8c5 d2e4 d5e4 b3e6 f7e6 f3g5 d8d1 f1d1 e8g8 g5e4 c5b6 a2a4 c6e5 g1f1 h7h6 f1e2 a8d8 d1d8 f8d8 a4a5 b6a7 c1f4 e5c4 f4c7 d8d4 f2f3 c4b2 c7b6 d4d7 e4c5 d7e7 a1b1 b2c4 c5a6 c4b6 a5b6 a7b6 b1b5 b6g1 h2h3 e7a7 a6b4 a7a1 b4d3 g1d4 b5b4 d4g1 d3f4 g8f7 b4b7 f7f6 f4h5 f6g6 h5g7 a1a6 b7d7 g1h2 g2g4 a6c6 e2d3 g6g5 c2c4 g5h4 d7e7 e6e5 e7e6 c6c8 g7f5 h4h3 e6h6 h3g2 f5e3 g2g1 g4g5 h2f4 d3e4 c8g8 h6h4 g1f2 e3g4 f2g3 h4h1 g8g5 h1g1 g3h4 c4c5 g5g8 c5c6 g8d8 g4e5 f4h2 g1g7 d8d2 f3f4 d2c2 e5f3 h4h5 f3h2 h5h6 g7g5 c2h2 g5c5
20559,e2e4 c7c6 d2d4 g7g6 b1c3 f8g7 g1f3 d7d5 h2h3 d5e4 c3e4 c8f5 e4g3 f5e6 c2c3 e6d5 f1d3 g8f6 e1g1 d5f3 d1f3 e8g8 c1g5 h7h6 g5f4 f8e8 f1e1 d8d5 f3e3 g8h7 e3d2 e7e6 h3h4 d5d8 h4h5 b8d7 h5g6 f7g6 d2c2 d7f8 g3e4 f6e4 e1e4 d8d5 e4e3 d5d7 e3g3 d7f7 f4d6 h7h8 d6f8 f7f8 d3g6 e8e7 a1e1 a8d8 e1e3 e6e5 c2e2 e7d7 g3f3 f8d6 g6c2 e5d4 e3e8
20560,g1f3 d7d6 d2d4 g7g6 c2c4 g8f6 b1c3 c8f5 f3h4 f5d7 e2e4 e7e5 h4f3 b8c6 d4d5 c6e7 f1e2 f8g7 e1g1 f6h5 f3e1 h5f4 e1d3 f4d3 e2d3 e8g8 f2f4 f7f5 f4e5 g7e5 c1h6 f8f7 d1d2 c7c6 g1h1 c6d5 c4d5 d8b6 f1f3 f5f4 a1f1 d7g4 f3f4 e5f4 f1f4 f7f4 d2f4 b6d4 f4g4 e7f5 h6f4 d4d3 h2h3 d3f1 h1h2 f5d4 f4d6 a8e8 g4d7 e8f8 d7g4 f8f2 g4c8 g8g7 c8d7 g7h6
20561,c2c4 c7c6 g1f3 d7d5 g2g3 g8f6 f1g2 c8g4 f3e5 g4e6 c4d5 e6d5 e5f3 c6c5 b1c3 d5c6 e1g1 e7e6 d2d3 f8e7 e2e4 e8g8 d1e2 b7b5 a2a4 b5b4 c3b1 c6b7 b1d2 b8c6 d2c4 c6a5 c4a5 d8a5 f3e5 a5c7 e5c4 f6d7 c1f4 e6e5 f4e3 d7b6 b2b3 b6c4 d3c4 a8d8 a1d1 d8d1 f1d1 f8d8 d1d8 c7d8 e2d2 d8d2 e3d2 b7c8 g1f1 g7g5 f1e2 g8g7
20562,d2d4 g8f6 g1f3 d7d5 c1f4 c7c5 e2e3 b8c6 c2c3 d8b6 d1b3 c5c4 b3b6 a7b6 b1d2 b6b5 a2a3 c8f5 a1c1 h7h6 h2h3 e7e6 f1e2 f6d7 e1g1 d7b6 e2d1 e8d7 f1e1 f8d6 f4d6 d7d6 e3e4 f5h7 d1c2 b6a4 e4d5 e6d5 c2h7 h8h7 c1c2 h7h8 d2f1 h8e8 f1e3 g7g6 c2e2 e8e6 f3e5 c6e5 d4e5 d6c5 e3c2 a4b2 c2d4 b2d3 d4e6 f7e6 e1a1 d5d4 e2c2 d4c3 c2c3 c5d4 c3c2 b5b4 g1f1 b4b3 c2e2 b3b2 a1d1 d4c3 e2d2 a8a3 f1e2 d3c1
20563,e2e4 g8f6 e4e5 f6d5 d2d4 d7d6 c2c4 d5b6 e5d6 e7d6 b1c3 f8e7 c1e3 e8g8 d1f3 c7c6 f1d3 d6d5 c4d5 b6d5 g1e2 c8e6 e1g1 b8d7 e2g3 d7f6 g3f5 e6f5 d3f5 d5e3 f2e3 f6d5 e3e4 d5c3 b2c3 g7g6 f5g4 g8g7 a1d1 f7f6 g1h1 d8c7 g4e6 a8d8 f3e3 c6c5 f1f3 c5d4 c3d4 c7b6 e6b3 h7h5 f3h3 f8h8 b3d5 b6c7 d1b1 b7b6 b1c1 c7d7 e3b3 d8c8 c1f1 c8d8 h3d3 h8f8 d3c3 d8c8 f1c1 c8c3 b3c3 e7d6 c3c4 f8d8 c4c3 d8f8 d5b3 d7e7 c3h3 d6f4
20564,d2d4 g8f6 g1f3 g7g6 c2c4 f8g7 b1c3 e8g8 c1g5 c7c5 d4d5 d8b6 d1c2 h7h6 g5h4 b6a5 f3d2 d7d6 e2e3 a7a6 f1e2 b7b5 c4b5 a6b5 e2b5 c8a6 d2c4 a5b4 h4f6 g7f6 b5a6 b8a6 c2d3 b4b7 e1g1 a6b4 d3d2 f6c3 b2c3 b7d5 c3b4 d5c4 b4c5 c4c5 f1c1 c5e5 d2c3 e5f5 a2a4 a8a7 c3d4 f8a8 e3e4 f5g5 c1c4 g8h7 g2g3 g5g4 g1g2 g4d7 c4b4 a7a5 d4c4 h7g7 c4c3 f7f6 c3b3 d7c6 a1a2 a5c5 h2h4 h6h5 g2h2 c6c8 b4b7 g7f8 a2b2 c5a5 b3e3 g6g5 b2b5 a5b5 b7b5 g5h4 b5h5 c8c6 h5h8 f8f7 e3b3 f7g7 h8h4 a8h8 h4h8 g7h8 b3b4 c6c2 h2g2 c2c6 a4a5 f6f5 b4d4 e7e5 d4d5 c6d7 a5a6 f5f4 d5a8
20565,d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 g2g3 f8g7 f1g2 d5b6 g1f3 e8g8 c1f4 b8c6 e2e3 h7h6 d4d5 c6b4 e3e4 e7e6 a2a3 b4a6 e1g1 e6d5 e4d5 f8e8 f1e1 e8e1 d1e1 c8f5 a1d1 d8f8 e1f1
20566,e2e4 c7c5 c2c3 g8f6 e4e5 f6d5 g1f3 b8c6 f1c4 d5b6 c4e2 d7d5 e5d6 d8d6 d2d4 c5d4 c3d4 g7g6 b1c3 f8g7 c3b5 d6d7 d4d5 c6b4 d5d6 e8g8 e1g1 b4d5 d6e7 d7e7 c1g5 f7f6 g5d2 c8e6 f1e1 e7d7 a2a4 a7a6 a4a5 b6c8 b5c3 c8e7 e2c4 e6f7 d1b3 a8c8 c3a4 c8c7 a1c1 d7c8 b3a2 c8d7 h2h3 c7c6 b2b4 d7c8 a4c5 c6c7 f3d4 f8e8 d2f4 c7c5 b4c5 f6f5 d4f3 c8c5 f3g5 e8d8 g5f7 g8f7 f4g5 g7f6 g5f6 f7f6 a2b2 f6g5 c4d5
20567,g1f3 g8f6 c2c4 g7g6 d2d4 f8g7 b1c3 e8g8 e2e4 d7d6 h2h3 b8a6 f1e2 e7e5 d4d5 a6c5 d1c2 a7a5 e1g1 c8d7 c1e3 b7b6 a2a4 f6h5 e3c5 b6c5 f3e1 h5f4 e1d3 f7f5 d3f4 e5f4 e2f3 f5e4 c3e4 d7f5 c2d2 f5e4 f3e4 d8f6 a1b1 f6d4 d2d4 g7d4 f1e1 g8g7 g1f1 g7f6 b2b3 a8b8 f1e2 f8e8 e2f3 d4c3 e1d1 c3e5 d1d2 b8b4 d2e2 b4b8 e4c2
20568,e2e4 e7e5 g1f3 b8c6 f1c4 d7d6 d2d4 e5d4 f3d4 g8f6 b1c3 f8e7 e1g1 e8g8 h2h3 f8e8 f1e1 c8d7 c1f4 c6e5 c4f1 a7a6 f4g3 e7f8 f2f4 e5c6 d4f3 h7h6 d1d2 b7b5 g3h4 f8e7 h4f2 e7f8 f2h4 f8e7 h4f2 e7f8
20569,e2e4 e7e6 d1e2 c7c5 g1f3 b8c6 g2g3 g7g6 f1g2 f8g7 d2d3 d7d6 c2c3 e6e5 e1g1 g8e7 a2a3 e8g8 b2b4 f7f5 e2a2 g8h8 f3g5 d8e8 g5e6 c8e6 a2e6 a8d8 b4b5 c6a5 c1g5 e7g8 e4f5 g6f5 e6a2 g7f6 g5f6 g8f6 a3a4 d6d5 b1d2 e5e4 f1e1 e8h5 c3c4 f6g4 h2h3 g4e5 c4d5 e5d3 e1e3 h5h6 g3g4 h6g7 a1b1 d3f4 d2c4 a5c4 a2c4 d8d5 e3g3 g7d4 c4a2 f4g2 g1g2 f5f4 g3a3 e4e3 b1e1 f4f3 g2g1 e3e2 a2c2 d4d2
20570,e2e4 e7e6 d2d4 d7d5 b1d2 c7c5 e4d5 d8d5 g1f3 c5d4 f1c4 d5d6 e1g1 g8f6 d2b3 b8c6 f3d4 c6d4 b3d4 a7a6 f1e1 d6c7 c4f1 f8d6 g2g3 c8d7 d4f5 d6f8 c1f4 c7c5 f5d6 f8d6 f4d6 c5b6 d6a3 e8c8 c2c4 d7c6 d1c2 h7h5 a3e7 d8d4 c4c5 b6b4 a2a3 b4d2 c2d2 d4d2 e7f6 g7f6 e1e2 h8d8 b2b4 c8c7 h2h4 c6b5 e2d2 d8d2 f1b5 a6b5 g1f1 e6e5 f1e1 d2d3 e1e2 e5e4 a3a4 d3b3 a4b5 b3b4 a1a5 b4b3 e2d2 b3f3 d2e2 f3b3 c5c6 b7c6 b5c6 c7c6 a5f5 c6d6 f5f6 d6e5 f6f7 b3b2 e2f1 e5d4 f7d7 d4c4 d7h7 b2b1 f1e2 b1b5 e2e3 b5e5 h7c7 c4d5 c7a7 d5e6 a7a4 e6f5 a4a6 e5b5 a6a3 b5c5 a3a8 c5c3 e3d2 c3d3 d2e2 d3d5 a8g8 f5f6 e2e3 d5f5 g8f8 f6e5 f8e8 e5f6 e8e4 f6g6 e4e6 g6g7 f2f3 f5a5 e3f4 a5a3 g3g4 h5g4 f3g4 a3a4 f4f5 a4a5 e6e5 a5a7 h4h5 a7f7 f5g5 g7h7 h5h6 f7a7 g5h5 a7a6 g4g5 h7g8 g5g6 a6a8 h5g5 a8f8 h6h7 g8h8 g5h6
20571,d2d4 g8f6 g1f3 g7g6 c2c4 f8g7 b1c3 e8g8 g2g3 d7d5 c4d5 f6d5 f1g2 c7c5 e1g1 c5d4 f3d4 d5c3 b2c3 d8c7 d1b3 a7a6 c1a3 f8e8 f1d1 e7e5 d4c2 e5e4 c2e3 c8e6 e3d5 e6d5 d1d5 c7c3 b3c3 g7c3 a1c1 c3f6 g2e4 b8c6 e4d3 e8e6 f2f4 b7b5 d5d6 a8c8 d6e6 f7e6 d3e4 f6e7 a3e7 c6e7 c1c8 e7c8 e4b7 c8a7 b7a6 g8f7 g1f2 f7e7 f2e3 e7d6 a6b7 d6c5 b7e4 a7c8 e4c2 c8e7 c2b3 c5d6 g3g4 e7g8 f4f5 g8h6 b3e6 h6g4 e3f4 g4e5 e6g8 h7h6 h2h4 b5b4 g8b3
20572,e2e4 c7c5 g1f3 e7e6 g2g3 b8c6 f1g2 g7g6 d2d4 c5d4 f3d4 a7a6 d4c6 b7c6 e1g1 f8g7 b1a3 d7d5 e4d5 c6d5 c2c4 g8e7 c1g5 a8a7 c4d5 e6d5 a3c2 e8g8 c2b4 d8d6 g5e7 a7e7 b4d5 e7b7 f1e1 d6d8 a1c1 g7b2 c1c6 g8h8 c6a6 b7b8 a6a4 c8e6 h2h4 b2g7 d5f4 d8b6 f4e6 f7e6 e1e2 b8c8 d1b3 g7d4 b3b6 d4b6 g2h3 c8c3 g1g2 c3f3 h3e6 b6f2 a4g4 h8g7 e6d5 f3f5 d5e4 f5f6 h4h5 f2c5 h5g6 h7g6 g4g5 c5a7 g5a5 f8f7 a5a4
20573,d2d4 e7e6 c2c4 g8f6 g1f3 f8b4 c1d2 b4d2 d1d2 e8g8 b1c3 d7d5 e2e3 d8e7 c4d5 e6d5 f1d3 f8d8 e1g1 b8c6 f1c1
20574,e2e4 c7c5 g1f3 d7d6 d2d4 g8f6 b1c3 c5d4 f3d4 a7a6 c1e3 e7e5 d4b3 c8e6 f2f3 f8e7 d1d2 e8g8 e1c1 b8d7 g2g4 a8c8 c1b1 d7b6 h2h4 f6d7
20575,c2c4 e7e5 g2g3 g8f6 f1g2 c7c6 d2d4 f8b4 c1d2 d8a5 d4e5 b4d2 d1d2 a5e5 b1c3 e8g8 g1f3 e5e7 f3d4 d7d6 e1g1 b8a6 f1e1 a6c5 e2e4 g7g6 h2h3 f6d7 f2f4 c5e6 d4f5 g6f5 e4f5 d7b6 b2b3 d6d5 c4d5 e7c5 g1h2 c5d4 a1d1 d4d2 d1d2 e6c7 d5c6 b7c6 g2c6 c8f5 g3g4 f5e6 f4f5 a8c8 c3e4 e6d5 e4f6 g8g7 f6d5 c7d5 c6d5 f8d8 e1d1 b6d5 d2d5 c8c2 h2g3 d8d5 d1d5 c2a2 g3h4 a2a3 d5b5 a7a5 b5b6 f7f6 g4g5 f6g5 h4g5 h7h6 g5h5 a5a4 b3a4 a3a4 b6g6 g7f7 g6h6 a4a1 h6h7 f7f6 h7h8 f6f5 h8f8 f5e6 h3h4 a1h1 h5g5 e6e7 f8f4 h1g1 g5h6 g1g2 f4f5 g2g4 h4h5 g4g1 h6h7 g1g2 f5b5 e7f7 b5b7 f7f8 h5h6 g2g1 b7g7 g1h1 g7g5 f8f7 g5f5 f7e6 f5f4 h1g1 h7h8 g1g2 f4b4 e6f7 b4b7 f7f8 h8h7 g2g1 b7a7 g1g2 a7a6 f8f7 a6a7 f7f8 a7g7 g2h2 g7g6 f8f7 g6g4 h2f2 g4b4 f2g2 b4f4 f7e7 h7h8 g2g1 f4a4 e7f7 a4a6 g1g2 a6a8 g2g1 a8a7 f7f8 h8h7 g1g2 a7g7 g2h2 g7g3 h2f2 g3g5 f8f7 g5g6 f2f1 g6c6 f1g1 c6c8 g1g2 c8c7 f7f8 c7c5 f8f7 c5f5 f7e7 f5f4 g2g1 f4f5 e7e8 f5f6 e8e7 f6g6 g1f1 h7g7 f1f7 g7h8 f7f1 h8g8 f1f8 g8h7 f8f1 g6a6 f1g1 a6g6 g1f1 g6g3 e7f7 g3g7 f7f8 h7h8 f1f6 h8h7 f6f1 g7b7 f1g1 b7b4 f8f7 b4f4 f7e7 h7h8 g1g2 f4e4 e7f7 e4f4 f7e7 f4a4 e7f7 h6h7 g2f2 a4a7 f7f8 a7a6 f8f7 a6a8 f2f1 a8g8 f1f2 g8g7 f7f8 g7g5 f8f7 g5f5 f2f5
