event_id,white_elo,black_elo,result,num_moves,white_castled,black_castled,white_castle_side,black_castle_side,num_captures,termination,moves_san,eco_code,opening_name,eco_family,total_half_moves,white_acl,black_acl,white_blunders,black_blunders,white_mistakes,black_mistakes,final_eval,max_white_advantage,max_black_advantage,game_sharpness,elo_gap,avg_elo,elo_bucket_white,elo_bucket_black,acl_gap,winner_binary,winner_multiclass
8894,2528,2323,1-0,46,False,True,none,kingside,16,resignation,e4 e6 d4 d5 Nd2 Ne7 Ngf3 Nd7 Bd3 Ng6 e5 c5 c3 c4 Bc2 f5 h4 Be7 h5 Nh4 Nxh4 Bxh4 Nf3 Be7 Bf4 b5 Qd2 b4 Bg5 bxc3 bxc3 Rb8 h6 g6 Ke2 O-O Rhb1 Rxb1 Rxb1 Rf7 Bxe7 Qxe7 Qg5 Qa3 Kd2 Qa5 a4 Qc7 Rb5 a6 Rxd5 exd5 e6 Rf8 Qe7 Qf4+ Kd1 Qxh6 exd7 Qh1+ Kd2 Qh6+ Kd1 Qh1+ Ke2 Bxd7 Qxd7 Qc1 Qxd5+ Kg7 Qb7+ Rf7 Qb1 Re7+ Ne5 Qg5 Qb4 Kh6 Kd1 Qh5+ g4 Qh1+ Kd2 Qh4 gxf5 a5 Qb8 Qg5+ Ke2 Qg4+ Kf1 Qh3+ Kg1,C03,French Defense: Tarrasch Variation,C,93,36.0,48.86,1,3,2,3,646,652,-5,140.93,205,2426.0,Master,Expert,-12.86,1.0,2
8895,1479,2115,0-1,37,True,True,queenside,kingside,12,resignation,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 g6 f3 Bg7 Qd2 O-O Bc4 Nc6 O-O-O Qc7 Bb3 Ne5 Bh6 Nc4 Bxc4 Qxc4 Bxg7 Kxg7 h4 h5 g4 b5 b3 Qc5 g5 Ne8 Kb2 Bd7 Nd5 e5 Ne2 Rc8 Nc1 Be6 Rh2 Bxd5 exd5 b4 f4 exf4 Qxf4 a5 Qd4+ Kg8 Qxc5 Rxc5 Ne2 Nc7 Nf4 Re8 Rd4 Nb5 Rc4 Rec8 Re4 Nc3 Rd4 Kg7 Rhd2 Re8 Ng2 Re5 Nf4 Re1,B90,Sicilian Defense: Najdorf Variation,B,74,80.1,18.73,2,0,3,1,-920,127,-955,172.35,-636,1797.0,Intermediate,Expert,61.37,0.0,0
8896,1609,1641,1-0,84,True,True,kingside,kingside,24,resignation,d4 f5 c4 Nf6 Nc3 e6 Nf3 Bb4 Bd2 c6 Qb3 a5 a3 Bxc3 bxc3 O-O c5 Na6 Bg5 h6 Bf4 Ne4 h3 Nc7 c4 Ne8 Nd2 N8f6 Nf3 g5 Bd6 Nxd6 cxd6 Ne4 c5 a4 Qb2 Qa5+ Qb4 Qxb4+ axb4 a3 Nd2 Nc3 e3 Ra4 Bc4 Nd5 Bxd5 exd5 O-O f4 e4 dxe4 Nxe4 Rxb4 Rfd1 Rb3 f3 Rf5 Rdb1 Rd3 Rb4 Kf7 Ra4 Ke6 R1xa3 Rxa3 Rxa3 Kd5 Ra8 Rf8 Ra4 Ke6 Kf2 Kf5 g4+ fxg3+ Nxg3+ Ke6 Ke3 Kd5 Nh5 Ke6 f4 Kf5 Ng3+ Kg6 fxg5 Kxg5 Ke4 h5 Ne2 Kh4 Nf4 Kg5 h4+ Kg4 Ng6 Re8+ Ne5+ Kxh4 Kf5 Rf8+ Ke4 Kg3 Ra3+ Kg2 Ng6 Re8+ Kf5 Kf2 Ne5 h4 Kg4 Rg8+ Kxh4 Ke2 Ng4 Kd2 Kg3 Kc2 Kf3 Kb2 Re3 b5 Ne5 Rh8 Nd3+ Kc3 Ke4 Kd2 Rf3 Re8+ Ne5 Kc2 Rf4 Kb3 Kd3 b4 Rf2 Ka4 Kc2 Rd8 Kb2 Ba6 Rf7 Bc8 Nc4 Kb5 Nb6 Ka6 Nxc8 Rxc8 Rxd7 Kb5 Kb3 Rb8 Ra7 Re8 Rb7+ Ka6 Rb6+ Ka7 Kxb4 Rb8 d7 Rd8,A85,Dutch Defense: Queen's Knight Variation,A,168,67.03,295.3,4,6,8,9,558,11239,-79,878.4,-32,1625.0,Advanced,Advanced,-228.27,1.0,2
8897,1617,1706,0-1,30,True,True,kingside,kingside,16,resignation,e4 c6 d4 d5 exd5 cxd5 Bf4 Nc6 Nf3 Nf6 c3 e6 Bd3 Bd6 Ne5 Qc7 Qe2 Nd7 Nxd7 Bxd7 Bxd6 Qxd6 O-O O-O Nd2 e5 dxe5 Nxe5 f4 Nxd3 Qxd3 Qc5+ Kh1 Bb5 c4 dxc4 Qc3 Rad8 Rac1 Qd5 Nxc4 h6 Ne3 Qe4 Rf3 Rd3 Qc5 Ba6 Qxa7 Re8 Re1 Qb4 Rb1 Qd2 Nf1 Qc2 Rxd3 Qxb1 Rf3 Bxf1,B13,Caro-Kann Defense: Exchange Variation,B,60,72.76,16.77,3,0,3,1,-809,60,-830,243.0,-89,1662.0,Advanced,Advanced,55.99,0.0,0
8898,2493,2058,1-0,27,True,True,kingside,kingside,12,resignation,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 c4 Bg7 Nc2 Nf6 Nc3 O-O Be2 d6 O-O Bd7 Bd2 Re8 Rc1 Rc8 Kh1 Qc7 f4 Qb8 b3 a6 Bf3 Nd8 Qe1 Nc6 Qh4 b5 c5 Kh8 b4 Be6 e5 dxe5 Bxc6 Rxc6 fxe5 Qxe5 Nd4 Bd7 Rce1 Qb8 Bh6 Rcc8 Bxg7+ Kxg7 Rxe7 Rxe7 Qxf6+,B37,"Sicilian Defense: Accelerated Dragon, Maróczy Bind",B,55,15.44,71.06,0,2,1,0,984,1042,-1,274.52,435,2276.0,Expert,Expert,-55.62,1.0,2
8899,2549,2645,1/2-1/2,33,True,True,kingside,kingside,10,draw,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 b5 Bb3 O-O h3 Bb7 d3 d5 exd5 Nxd5 Nbd2 f6 a3 Kh8 Ne4 Na5 Ba2 c5 c3 c4 d4 f5 Neg5 e4 Ne6 Qe8 Nxf8 exf3 Ne6 Qg6 Qxf3 Bd6 Nc5 Bc6 Re6 Nf6 Qxc6 Nxc6 Rxd6 Nd8 Bf4 Nf7 Re6 Ng5 Bxg5 Qxg5 Rae1 h6 R6e5 Qd2 R5e2 Qg5 Re5 Qd2 R5e2 Qg5 Re5,C84,Ruy Lopez: Closed,C,67,23.31,33.58,1,1,1,2,0,184,-43,43.92,-96,2597.0,Master,Master,-10.27,,1
8900,2418,2481,1/2-1/2,18,True,True,kingside,kingside,6,draw,d4 e6 Nf3 Nf6 c4 b6 a3 Ba6 Qc2 Bb7 Nc3 c5 dxc5 bxc5 Bf4 Be7 Rd1 O-O e3 d6 Be2 Qb6 O-O Rd8 Rd2 Nbd7 Rfd1 Ne8 e4 Ndf6 h3 Rab8 e5 dxe5 Rxd8 Rxd8 Rxd8,A40,Horwitz Defense,A,37,9.33,12.5,0,0,0,0,17,57,-6,14.91,-63,2450.0,Expert,Expert,-3.17,,1
8901,2541,2481,1-0,31,True,False,kingside,none,14,resignation,d4 d5 c4 dxc4 e3 Nf6 Bxc4 e6 Nf3 a6 O-O Nbd7 a4 b6 Nc3 Bb7 e4 Nxe4 Nxe4 Bxe4 d5 e5 d6 Bxd6 Bxf7+ Kxf7 Ng5+ Ke7 Nxe4 h6 Qg4 Qg8 Nxd6 cxd6 Be3 g5 Qb4 a5 Qb5 Rc8 Rfc1 Qg6 Rc6 Rxc6 Qxc6 Qd3 Rc1 Rb8 h3 Ke6 Qf3 Qf5 Qh5 Rh8 Rc7 e4 Bd4 Ne5 Qd1 Kf6 Qb3 Kg6 Bxe5,D20,Queen's Gambit Accepted: Old Variation,D,63,21.77,92.87,0,2,2,3,825,825,-82,158.77,60,2511.0,Master,Expert,-71.1,1.0,2
8902,2517,2551,0-1,12,True,True,kingside,kingside,4,resignation,d4 f5 g3 Nf6 Bg2 g6 Nf3 Bg7 c4 O-O b4 d6 O-O e5 dxe5 dxe5 Qb3 e4 c5+ Qd5 Ne5 Qxb3 axb3 Ng4,A81,Dutch Defense: Semi-Leningrad Variation,A,24,83.5,10.0,2,0,1,0,-275,55,-275,110.57,-34,2534.0,Master,Master,73.5,0.0,0
8903,2492,2526,1/2-1/2,38,True,True,kingside,kingside,16,draw,Nf3 Nf6 d4 d5 c4 c6 e3 a6 Bd2 e6 Qc2 Nbd7 Nc3 dxc4 a4 c5 Bxc4 Be7 O-O O-O dxc5 Bxc5 Rfd1 Be7 Ne4 Nxe4 Qxe4 Nf6 Qf4 Bd7 Bc3 Qe8 Bb3 Bc6 Nd4 Bd5 Bc2 Qb8 Qh4 Re8 Qh3 Be4 Bb3 Bg6 f3 Bc5 Kh1 Qa7 a5 Rad8 Qg3 Nd5 Bxd5 Rxd5 b4 Bf8 e4 Rd7 Nb3 Red8 Qe1 f6 Rxd7 Rxd7 Rd1 Rxd1 Qxd1 Qb8 Qd7 Qe8 Qxe8 Bxe8 Nc5 Bxc5 bxc5 e5,A05,Zukertort Opening,A,76,9.55,13.69,0,0,0,0,-10,65,-29,27.07,-34,2509.0,Expert,Master,-4.14,,1
8904,2864,2616,1/2-1/2,48,True,False,queenside,none,19,draw,e4 d6 d4 Nf6 Nc3 e5 dxe5 dxe5 Qxd8+ Kxd8 Nf3 Bd6 Be3 Nbd7 O-O-O a6 Bc4 Ke8 a4 h6 h3 b6 Nd2 Bb7 f3 Ke7 Bb3 c6 Nc4 Bc7 Bf2 b5 Ne3 g6 Bh4 Nc5 Ng4 g5 Bf2 Nxb3+ cxb3 Nxg4 hxg4 Bc8 Bc5+ Kf6 a5 Bxa5 Rd6+ Be6 b4 Bd8 Rxc6 a5 bxa5 Bxa5 b4 Bd8 Kb2 Kg7 Nd5 Bf6 Rb6 Bxd5 exd5 Ra4 Rxb5 Rha8 Ra5 R4xa5 bxa5 Rxa5 Rc1 Rb5+ Ka3 Ra5+ Kb3 Rb5+ Kc4 Rb2 g3 Rg2 Kd3 Rxg3 Ke4 Rg2 Be3 Ra2 d6 Ra4+ Kf5 Ra3 Ke4 Ra4+ Kf5 Ra3 Ke4,B00,Pirc Defense,B,97,18.29,17.7,0,0,3,1,0,143,0,31.97,248,2740.0,Master,Master,0.59,,1
8905,2732,2738,0-1,55,True,True,kingside,kingside,22,resignation,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 c4 g6 d4 cxd4 Nxd4 Nf6 Nc3 Bg7 h3 Qc7 b3 Qa5 Bd2 Nc6 Nf3 O-O O-O a6 Re1 Rac8 Nd5 Qd8 Bc3 Nxd5 Bxg7 Ne3 Rxe3 Kxg7 Qd2 Qa5 Qb2+ Kg8 Rd1 b5 cxb5 Qxb5 h4 Ne5 Nxe5 Qxe5 Qxe5 dxe5 Re2 Rc7 Rd5 f6 f3 Kf7 Kf2 Rfc8 Ra5 Rc6 Rd2 Rb6 Ra4 Ke6 Rd5 h5 Rda5 Rcc6 Ke3 Kf7 Kd3 Rd6+ Kc2 Ke6 Rc4 Rb7 Rac5 Rbd7 Rc6 g5 hxg5 fxg5 b4 Rb7 a3 h4 R4c5 Rb8 Kb3 g4 fxg4 Rg8 Rxd6+ exd6 Rc2 Rxg4 Ka4 Rxe4 Ka5 d5 Kxa6 d4 b5 d3 Ra2 Ra4+ Kb7 e4 b6 Ke5,B50,Sicilian Defense: Modern Variations,B,110,65.93,31.67,3,2,2,0,-345,64,-1671,235.32,-6,2735.0,Master,Master,34.26,0.0,0
8906,2123,2523,0-1,36,False,True,none,kingside,18,resignation,d4 g6 c4 Bg7 Nc3 d6 e4 c5 d5 e6 Be2 Ne7 h4 exd5 exd5 h6 Bf4 Nd7 Bxd6 Bxc3+ bxc3 Nf5 Bh2 Nxh4 g3 Nf5 g4 Ne7 Nf3 g5 Bd3 Ng6 Bf5 O-O Qd3 Qf6 Kd2 b5 cxb5 Nb6 d6 a6 Bg3 axb5 Rxh6 Nc4+ Kc2 Na3+ Kc1 Bxf5 gxf5 c4 Rxg6+ fxg6 Qd5+ Qf7 Qe6 Qxe6 fxe6 Rxf3 d7 Rxc3+ Kd2 Rd3+ Ke2 Nc2 Rh1 Nd4+ Ke1 Nxe6 Be5 Ng7,A42,Modern Defense: Averbakh System,A,72,80.71,22.82,3,0,2,1,-839,190,-893,341.5,-400,2323.0,Expert,Master,57.89,0.0,0
8907,2565,2409,1/2-1/2,18,True,False,kingside,none,10,draw,c4 c5 Nf3 Nc6 Nc3 g6 e3 Nf6 d4 cxd4 exd4 d5 cxd5 Nxd5 Qb3 Nxc3 Bc4 Nd5 Bxd5 e6 Bxc6+ bxc6 O-O Be7 Bh6 f6 Rfe1 Qd5 h4 Kf7 Qxd5 exd5 Rac1 Bd7 Bf4 a5 Re2,A30,English Opening: Symmetrical Variation,A,37,18.67,20.29,0,0,1,0,-39,68,-44,33.47,156,2487.0,Master,Expert,-1.62,,1
8908,2454,2605,1/2-1/2,20,True,True,kingside,kingside,4,draw,e4 d6 d4 Nf6 Nc3 e5 Nf3 Nbd7 Bc4 Be7 O-O Nb6 Bd3 Nfd7 a4 a5 Be3 c6 Ne2 exd4 Bxd4 O-O Ng3 Bf6 c3 Ne5 Nxe5 dxe5 Be3 Be6 Qe2 Bg5 Bc5 Be7 Be3 Bg5 Bc5 Be7 Be3 Bg5,B00,Pirc Defense,B,40,13.1,30.6,0,0,0,1,0,134,-6,29.04,-151,2530.0,Expert,Master,-17.5,,1
8909,2236,2310,1-0,64,True,True,queenside,queenside,27,resignation,g3 g6 Bg2 Bg7 e4 c5 Nc3 Nc6 d3 e6 Be3 d6 Qd2 Nge7 Bh6 Bxh6 Qxh6 Nd4 O-O-O e5 Qg7 Rg8 Qxh7 Be6 Nd5 Bxd5 exd5 Qa5 Kb1 Qa4 Rd2 a5 Nf3 Nxf3 Bxf3 Qd7 Bd1 a4 h4 a3 b3 Qf5 h5 Qf6 hxg6 fxg6 c4 O-O-O Qh4 Qg7 Qh6 Qf6 Qh4 Qg7 Qh6 Qxh6 Rxh6 Rh8 Bg4+ Kc7 Rxh8 Rxh8 Kc2 Kb6 Kc3 Ka5 Re2 Nf5 Bxf5 gxf5 f4 exf4 gxf4 b5 cxb5 Kxb5 Re6 Rh1 Rxd6 Rc1+ Kd2 Ra1 Rd8 Kb6 Ra8 Rxa2+ Kc3 Ra1 d6 Kc6 Ra6+ Kd7 Kc4 Ke6 Kxc5 a2 Kd4 Rf1 Rxa2 Rxf4+ Kc5 Rf1 Re2+ Kd7 b4 f4 b5 f3 Rc2 Rd1 d4 Rb1 b6 Rb3 Ra2 Rc3+ Kd5 Rb3 Ra7+ Kd8 Rf7 Rxb6 Ke6 Ke8 Rxf3 Rb7 d7+ Rxd7 Rf8+,A00,Hungarian Opening: Symmetrical Variation,A,129,286.88,357.91,1,6,3,5,4926,11881,-31,1837.31,-74,2273.0,Expert,Expert,-71.03,1.0,2
8910,1748,2003,0-1,27,True,True,queenside,kingside,11,resignation,e4 g6 d4 c6 f4 d5 e5 Bg7 Nf3 Nh6 Be2 O-O Be3 f6 Qd2 b6 Nc3 Bg4 h3 Bxf3 Bxf3 Nf5 Bf2 fxe5 dxe5 e6 h4 Nd7 O-O-O Nxe5 Be2 Nd7 h5 Nc5 Bf3 Qc7 hxg6 hxg6 g4 Nd6 Be3 Nc4 Qh2 Nxe3 Qh7+ Kf7 Rh6 Rg8 Re1 Qxf4 Qxg6+ Kf8 g5 Bxc3,B06,Modern Defense,B,54,93.76,23.08,6,1,3,0,-1108,101,-1305,373.97,-255,1876.0,Advanced,Expert,70.68,0.0,0
8911,2326,2265,1-0,46,True,True,kingside,kingside,19,resignation,d4 e6 c4 Nf6 Nc3 Bb4 f3 c5 d5 d6 e4 Qe7 Ne2 exd5 cxd5 Nh5 g4 Nf6 Ng3 O-O Be2 g6 Bg5 Nbd7 Qd2 a6 O-O Qe5 Kh1 Qd4 Qc1 Re8 a3 Ba5 Bf4 Ne5 Be3 Bxc3 Bxd4 Bxd4 Rd1 b5 Rxd4 cxd4 Qd1 d3 Bxd3 h6 h4 Kg7 Be2 h5 g5 Ng8 Qd4 Kh7 Qb6 a5 Bxb5 Re7 Bc6 Ra6 Qe3 Nxc6 dxc6 Rxc6 Rc1 Rec7 Rxc6 Rxc6 Qd2 Be6 Ne2 d5 exd5 Rd6 Nf4 Ne7 Qxa5 Bxd5 Nxd5 Rxd5 Qc7 Rd1+ Kg2 Re1 a4 Kg8 Kf2 Re6 a5 Nf5 a6,A40,Horwitz Defense,A,93,35.12,48.77,3,4,0,6,1067,1067,-30,241.16,61,2296.0,Expert,Expert,-13.65,1.0,2
8912,2225,2328,1-0,22,True,True,kingside,kingside,12,resignation,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Nf6 e5 Ne4 Bd5 Bb4+ c3 dxc3 O-O cxb2 Bxb2 Nc5 a3 Ba5 Qc2 Ne6 Nbd2 Bxd2 Nxd2 O-O Ne4 d6 exd6 cxd6 Rad1 Ne7 Qc3 Nxd5 Rxd5 f5 Nxd6 Qg5 f4 Qg6 Rf3 Bd7 Rg3 Qh6 Nxf5,C44,"Scotch Game: Scotch Gambit, Advance Variation",C,45,24.5,77.5,0,3,0,2,624,628,-42,176.61,-103,2276.0,Expert,Expert,-53.0,1.0,2
8913,2109,2278,0-1,55,True,True,kingside,queenside,26,resignation,e4 e6 d4 d5 Nd2 c5 exd5 Qxd5 Ngf3 cxd4 Bc4 Qd6 O-O Nf6 Nb3 Nc6 Nbxd4 Nxd4 Nxd4 a6 Re1 Qc7 Bb3 Bd7 Bg5 Bd6 Nf5 Bxh2+ Kh1 O-O-O Nxg7 Bc6 Qe2 Ne4 Bxd8 Rxd8 Bxe6+ fxe6 Nxe6 Qe7 Kxh2 Qxe6 Rad1 Qh6+ Kg1 Nd2 Qg4+ Kb8 f4 Rd4 Qg5 Qxg5 fxg5 Rd5 Kh1 Ne4 Rxd5 Bxd5 Re3 Bc6 Kh2 Nxg5 Re7 Be4 c4 Bg6 b4 Bf7 b5 Bxc4 b6 Be6 a4 Bc8 a5 h6 Re8 Nf7 Kg1 Nd6 Rh8 Nc4 Rxh6 Nxa5 Rh8 Nc4 Rh6 a5 Kf2 a4 Ke2 a3 Rh1 Nxb6 Ra1 Nc4 Kd3 b5 Kc3 Kc7 Kb4 Kc6 Rh1 Bd7 g4 Bxg4 Rh6+ Kb7 Kxb5 a2,C07,"French Defense: Tarrasch Variation, Chistyakov Defense",C,110,179.86,35.14,5,1,6,3,-3957,105,-4208,550.2,-169,2194.0,Expert,Expert,144.72,0.0,0
8914,2454,2693,1/2-1/2,70,True,True,kingside,kingside,17,draw,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nb5 d6 Bf4 e5 Be3 a6 N5c3 Nf6 Bg5 Be7 Bxf6 Bxf6 Nd2 Be6 Bc4 Rc8 Nd5 Bg5 c3 Ne7 Bb3 Bxd5 exd5 O-O Nf3 Bh6 Qe2 Ng6 g3 Qd7 Rd1 Rce8 O-O Qh3 Rfe1 Nf4 Qf1 Qg4 Nh4 Bg5 f3 Qd7 Ng2 Nh5 Re2 Bd8 Qf2 Ba5 g4 Nf6 Kh1 g6 Bc2 Qd8 Qh4 Kg7 f4 exf4 Nxf4 Rxe2 Nxe2 Qc8 g5 Ng4 Nd4 Bb6 Ne6+ fxe6 Qxg4 e5 Qxc8 Rxc8 Kg2 Rc4 Kg3 Be3 Bd3 Rf4 Rf1 Rxf1 Bxf1 Bxg5 Bd3 Bf4+ Kg2 Kf6 h3 h5 a4 Bc1 b3 Bd2 c4 Bb4 Kf3 a5 Be2 Ke7 Bd3 g5 Be2 Kf6 Ke4 Kg6 Bf3 Bc5 Be2 h4 Bg4 Kf6 Bc8 Bd4 Kf3 Ke7 Ke4 Kd8 Bg4 Kc7 Bf5 Kb6 Bg4 Kc5 Kd3 Kb4 Kc2 Bc5 Bf3 Ba7 Bg2 Be3 Bf3 b6 Bg4,B44,"Sicilian Defense: Taimanov Variation, Szén Variation",B,141,13.86,12.1,0,0,2,0,-43,64,-83,27.54,-239,2574.0,Expert,Master,1.76,,1
8915,2529,2508,1/2-1/2,34,True,True,kingside,kingside,15,draw,d4 g6 c4 Bg7 Nf3 d6 Nc3 Bg4 g3 Bxf3 exf3 Nf6 Be3 Nbd7 d5 c6 Qd2 O-O Be2 cxd5 cxd5 Qa5 O-O Rfc8 Rad1 Rab8 a3 Ne8 Bd4 Bxd4 Qxd4 Qc5 Rfe1 Qxd4 Rxd4 a6 f4 Kf8 a4 Rc5 Ra1 b5 axb5 axb5 Ra7 Ndf6 Bf3 Nc7 Kg2 b4 Na4 Rc1 Ra5 Nd7 Rd2 Nc5 Nxc5 dxc5 d6 exd6 Rxd6 c4 Rd7 Ne6 Raa7 Nd4 Bd5 c3 bxc3,A40,Queen's Pawn Game: Modern Defense,A,69,12.14,441.69,0,1,0,1,1457,5627,-45,712.24,21,2518.0,Master,Master,-429.55,,1
8917,2127,2405,0-1,29,True,True,kingside,kingside,10,resignation,c4 e5 g3 Nc6 Nc3 Bc5 Bg2 a6 e3 d6 Nge2 Ba7 d4 exd4 exd4 Nge7 O-O O-O h3 Re8 d5 Ne5 b3 Bf5 g4 Bd7 Bg5 h6 Bh4 f5 gxf5 Bxf5 Kh2 Qd7 f4 Nd3 Rf3 Ng6 Bg3 Re3 Rxe3 Bxe3 Qf1 Re8 Qf3 Ba7 Rd1 Re3 Qf1 Qe7 Rd2 Nh4 Nd1 Nxg2 Qxg2 Be4 Nxe3 Bxe3,A20,English Opening: King's English Variation,A,58,39.82,18.08,1,0,2,1,-513,45,-513,135.09,-278,2266.0,Expert,Expert,21.74,0.0,0
8918,2423,2038,1-0,37,False,False,none,none,19,resignation,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 a6 Nd6+ Bxd6 Qxd6 Qf6 Qxf6 Nxf6 Nc3 Nb4 Kd2 d5 a3 d4 axb4 dxc3+ Ke3 cxb2 Bxb2 Be6 f3 Rc8 Rc1 Nd7 c4 f6 Bd3 Kf7 Rhd1 Rhd8 g3 Ke8 f4 exf4+ gxf4 Nb6 c5 Nd7 Rg1 Kf8 h4 Bf7 c6 bxc6 Bxa6 Ra8 Ra1 Nb6 Bd4 Bc4 Bb7 Rab8 Bxc6 Be6 Bc5+ Kg8 f5 Bf7 Bxb6 Rxb6 b5 Kf8 Rgd1 Rbb8 Rxd8+ Rxd8 b6,B32,Sicilian Defense: Löwenthal Variation,B,75,17.88,54.0,0,3,0,1,660,717,-4,153.65,385,2230.0,Expert,Expert,-36.12,1.0,2
8919,1608,1730,1/2-1/2,46,False,True,none,kingside,15,draw,d4 Nf6 Nf3 g6 b3 Bg7 Bb2 O-O e3 d6 Nbd2 a5 Bd3 c5 c4 Nc6 a3 Rb8 d5 Na7 a4 e6 e4 exd5 exd5 Re8+ Kf1 b6 Qc2 Rb7 Re1 Rbe7 Rxe7 Qxe7 h3 Nh5 Bxg7 Nxg7 g4 f5 g5 Nh5 h4 Nf4 Kg1 Nxd3 Qxd3 f4 Kg2 Bf5 Qc3 Qg7 Qxg7+ Kxg7 Re1 Rxe1 Nxe1 Nc8 Kf3 Ne7 Kxf4 Kf7 Ne4 Bxe4 Kxe4 Nf5 Nf3 Ng7 Nd2 Ne8 Kf4 Ke7 Ke4 Nc7 Kf4 Na6 Ke3 Nc7 Ne4 Ne8 f4 Ng7 Kf3 Nf5 Kg4 Nd4 Nd2 Nf5 Ne4 Nd4 Nd2 Nf5,A48,East Indian Defense,A,92,56.69,32.43,3,0,3,7,194,284,-80,91.46,-122,1669.0,Advanced,Advanced,24.26,,1
8920,2324,2476,1/2-1/2,18,True,True,kingside,kingside,4,draw,Nf3 Nf6 c4 e6 g3 d5 b3 a5 Nc3 d4 Nb5 Bc5 Bb2 Nc6 e3 e5 exd4 exd4 Bg2 O-O O-O Bg4 h3 Bh5 d3 h6 a3 Qd7 Re1 Rae8 g4 Rxe1+ Qxe1 Re8 Qd2 Bg6 Re1,A05,Zukertort Opening,A,37,10.83,19.5,0,0,0,1,18,49,-29,21.56,-152,2400.0,Expert,Expert,-8.67,,1
8921,2318,1958,1-0,59,True,True,kingside,kingside,20,resignation,Nf3 d5 c4 c6 b3 e6 Bb2 Nf6 g3 Bd6 Bg2 O-O O-O Nbd7 Nc3 e5 cxd5 cxd5 Rc1 a6 d4 e4 Ne1 Re8 Nc2 b5 Ne3 Nb6 Qd2 b4 Ncd1 Bd7 f3 Qe7 Re1 h5 f4 h4 Nf1 Nh5 e3 hxg3 hxg3 Qf6 Nf2 Qg6 Nh1 a5 Rc5 Rec8 Rec1 Be6 Rc6 Rxc6 Rxc6 Nc8 Qe2 Bd7 Ra6 Rxa6 Qxa6 Bc7 Qxg6 fxg6 Nf2 g5 a3 gxf4 gxf4 Nd6 a4 Nf6 Ng3 Kf7 Bh3 Bxa4 bxa4 Nc4 Bc1 b3 Nd1 Bd6 Ne2 Bb4 Bc8 Nb6 Ba6 Nxa4 Bb5 Nb6 Nec3 Ke6 Na4 Nc4 Kf2 Ng4+ Ke2 Nh2 Nc5+ Bxc5 dxc5 Nf3 Ba4 d4 Bxb3 d3+ Kf2 Kd5 c6 Kxc6 Bxc4 d2 Bb2 Kc5 Bf7 a4 Ba3+ Kb5 Bd5,A12,"Réti Opening: Anglo-Slav Variation, Bogoljubow Variation",A,119,23.54,45.42,0,4,3,6,940,940,-213,279.06,360,2138.0,Expert,Advanced,-21.88,1.0,2
8922,1792,1889,1-0,23,True,True,queenside,kingside,9,resignation,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 Bc4 Bd7 h4 Rc8 Bb3 Qa5 h5 Nxh5 g4 Nf6 O-O-O Ne5 Kb1 Rfd8 Bh6 Bh8 Nd5 Nxd5 Qxa5 Nb6 Qe1 Nbc4 Qh4 f6 Bf4 Bg7 Bxe5 dxe5 Bxc4+ Kf8 Qxh7,B70,Sicilian Defense: Dragon Variation,B,47,17.2,170.46,0,4,0,2,11008,11008,-25,1617.17,-97,1840.0,Advanced,Advanced,-153.26,1.0,2
8923,2237,2442,0-1,42,True,True,queenside,kingside,21,resignation,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be3 e5 Nb3 Be7 f3 Be6 Qd2 O-O O-O-O Nbd7 g4 Qc7 Kb1 b5 g5 Nh5 Nd5 Bxd5 exd5 Nb6 Na5 Nxd5 Qxd5 Qxa5 c4 Rab8 Rc1 Qd8 cxb5 axb5 Rg1 Qd7 Bd3 g6 Rc6 Ng7 Bxb5 Qb7 a4 Ne6 Qe4 Nc7 Rb6 Qxe4+ fxe4 Rxb6 Bxb6 Nxb5 axb5 Rb8 Bc7 Rxb5 Rd1 Bxg5 Bxd6 Bf4 h4 f5 exf5 gxf5 b4 Kf7 Kc2 Bg3 Kc3 Ke6 Kc4 Rb7 b5 Rd7 Rg1 Bf2 Rf1 Bb6,B90,Sicilian Defense: Najdorf Variation,B,84,22.35,17.87,1,0,2,1,-213,64,-259,83.39,-205,2340.0,Expert,Expert,4.48,0.0,0
